Artist_Name,Latitude,Longitude,City,Country,State,Region
Steve Wariner,40.0451,-86.0122,Noblesville,United States,IN,Midwest
Shanice,40.4383,-79.9975,Pittsburgh,United States,PA,Northeast
Eric Benet,43.0418,-87.9068,Milwaukee,United States,WI,Midwest
Silk,33.7483,-84.3911,Atlanta,United States,GA,South
BLACKstreet,40.7146,-74.0071,New York,United States,NY,Northeast
Keith Sweat,40.7146,-74.0071,New York,United States,NY,Northeast
Collective Soul,33.5438,-84.2277,Stockbridge,United States,GA,South
Better Than Ezra,30.4434,-91.187,Baton Rouge,United States,LA,South
Silkk The Shocker,29.9537,-90.0777,New Orleans,United States,LA,South
Orgy,33.973951,-118.248405,Los Angeles,United States,CA,West
Joey McIntyre,42.180048,-71.08923,Needham,United States,MA,Northeast
Sawyer Brown,28.6731,-81.5076,Apopka,United States,FL,South
Hole,33.973951,-118.248405,Los Angeles,United States,CA,West
Jesse Powell,41.603,-87.3372,Gary,United States,IN,Midwest
Jennifer Love Hewitt,31.552011,-97.1382,Waco,United States,TX,South
Alabama,34.4413,-85.7144,Fort Payne,United States,AL,South
Cool Breeze,32.7781,-96.7954,Dallas,United States,TX,South
Tevin Campbell,32.3861,-96.8484,Waxahachie,United States,TX,South
The Kinleys,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Foxy Brown,40.7146,-74.0071,New York,United States,NY,Northeast
Lauryn Hill,40.745772,-74.267541,South Orange,United States,NJ,Northeast
Shae Jones,39.103,-94.5831,Kansas City,United States,MO,Midwest
Deryl Dodd,32.7781,-96.7954,Dallas,United States,TX,South
Adam Sandler,40.7146,-74.0071,New York,United States,NY,Northeast
Everlast,40.664,-73.7085,Valley Stream,United States,NY,Northeast
New Radicals,33.973951,-118.248405,Los Angeles,United States,CA,West
Shawn Mullins,33.7483,-84.3911,Atlanta,United States,GA,South
Cake,38.5791,-121.491,Sacramento,United States,CA,West
Blackhawk,36.1678,-86.7784,Nashville,United States,TN,South
Fastball,30.2676,-97.743,Austin,United States,TX,South
Everything,38.0033,-79.7713,0,United States,VA,South
Mo Thugs Family,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Total,40.7146,-74.0071,New York,United States,NY,Northeast
Willie Max,42.3317,-83.0479,Detroit,United States,MI,Midwest
Mia X,29.9537,-90.0777,New Orleans,United States,LA,South
Xscape,33.7483,-84.3911,Atlanta,United States,GA,South
Voices Of Theory,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Aaron Hall,40.7146,-74.0071,New York,United States,NY,Northeast
Edwin McCain,34.848,-82.4002,Greenville,United States,SC,South
TQ,33.8953,-118.224,Compton,United States,CA,West
Monifah,33.7483,-84.3911,Atlanta,United States,GA,South
Pharoahe Monch,40.7146,-74.0071,New York,United States,NY,Northeast
Warren G,33.7667,-118.192,Long Beach,United States,CA,West
Tori Amos,35.631914,-81.17193,Newton,United States,NC,South
Lil Troy,29.7605,-95.3698,Houston,United States,TX,South
Youngstown,47.5071,-111.306,Great Falls,United States,MT,West
Sherrie Austin,36.1678,-86.7784,Nashville,United States,TN,South
Mercedes,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Coko,40.7146,-74.0071,New York,United States,NY,Northeast
Donna Summer,42.3586,-71.0567,Boston,United States,MA,Northeast
Mary Chapin Carpenter,40.3603,-74.6643,Princeton,United States,NJ,Northeast
The Beatnuts,40.7146,-74.0071,New York,United States,NY,Northeast
Dwight Yoakam,39.962,-83.003,Columbus,United States,OH,Midwest
Shane Minor,37.6383,-121.0,Modesto,United States,CA,West
Blessid Union Of Souls,39.342034,-84.106916,Morrow,United States,OH,Midwest
Citizen King,43.0418,-87.9068,Milwaukee,United States,WI,Midwest
Sporty Thievz,40.9325,-73.8989,Yonkers,United States,NY,Northeast
Sammy Kershaw,29.998,-92.2849,Kaplan,United States,LA,South
T.W.D.Y.,37.8051,-122.273,Oakland,United States,CA,West
Mulberry Lane,41.2607,-95.9406,Omaha,United States,NE,Midwest
JT Money,25.729,-80.2374,Miami,United States,FL,South
Lit,33.787874,-117.852006,Orange County,United States,CA,West
Blondie,40.7146,-74.0071,New York,United States,NY,Northeast
4,39.7669,-86.15,Indianapolis,United States,IN,Midwest
Shawn Colvin,37.739004,-89.209109,Carbondale,United States,IL,Midwest
Wade Hayes,35.3186,-97.0158,Bethel Acres,United States,OK,South
The Brian Setzer Orchestra,33.973951,-118.248405,Los Angeles,United States,CA,West
Deana Carter,33.973951,-118.248405,Los Angeles,United States,CA,West
Lil Suzy,40.7146,-74.0071,New York,United States,NY,Northeast
Reel Tight,35.0464,-85.3095,Chattanooga,United States,TN,South
Nicole Renee,39.74,-104.992,Denver,United States,CO,West
Brand Nubian,40.9197,-73.7868,New Rochelle,United States,NY,Northeast
Mack 10,33.9618,-118.356,Inglewood,United States,CA,West
Andrea Martin,21.3857,-158.003,Waipahu,United States,HI,International
Heltah Skeltah,40.7146,-74.0071,New York,United States,NY,Northeast
Nastyboy Klick,33.4483,-112.076,Phoenix,United States,AZ,West
P.M. Dawn,40.7146,-74.0071,New York,United States,NY,Northeast
Cypress Hill,33.9563,-118.206,South Gate,United States,CA,West
J'Son,38.2589,-92.4366,0,United States,MO,Midwest
A Tribe Called Quest,40.7146,-74.0071,New York,United States,NY,Northeast
Black Star,40.7146,-74.0071,New York,United States,NY,Northeast
Pressha,33.5494,-81.7206,Aiken,United States,SC,South
Inoj,40.7146,-74.0071,New York,United States,NY,Northeast
Khadejia,25.729,-80.2374,Miami,United States,FL,South
4 The Cause,41.8842,-87.6324,Chicago,United States,IL,Midwest
Collage,40.7146,-74.0071,New York,United States,NY,Northeast
Pras,40.7146,-74.0071,New York,United States,NY,Northeast
Tatyana Ali,40.6915,-73.5342,North Bellmore,United States,NY,Northeast
Queen Latifah,40.732,-74.1742,Newark,United States,NJ,Northeast
Athenaeum,36.069,-79.7947,Greensboro,United States,NC,South
Imajin,40.7146,-74.0071,New York,United States,NY,Northeast
Cam'Ron,40.7146,-74.0071,New York,United States,NY,Northeast
Pure Sugar,33.973951,-118.248405,Los Angeles,United States,CA,West
Rell,33.3544,-80.6892,Bowman,United States,SC,South
Heather B.,33.7483,-84.3911,Atlanta,United States,GA,South
Dionne Warwick,40.761,-74.2099,East Orange,United States,NJ,Northeast
Color Me Badd,35.472,-97.5203,Oklahoma City,United States,OK,South
Swirl 360,33.973951,-118.248405,Los Angeles,United States,CA,West
69 Boyz,30.3314,-81.6558,Jacksonville,United States,FL,South
Myron,40.7146,-74.0071,New York,United States,NY,Northeast
Aretha Franklin,42.3317,-83.0479,Detroit,United States,MI,Midwest
Nate Dogg,33.7667,-118.192,Long Beach,United States,CA,West
Lari White,28.0133,-82.7847,Dunedin,United States,FL,South
All City,40.7146,-74.0071,New York,United States,NY,Northeast
Jennifer Paige,33.9532,-84.5459,Marietta,United States,GA,South
Rockell,40.7146,-74.0071,New York,United States,NY,Northeast
Miss Jones,40.7146,-74.0071,New York,United States,NY,Northeast
Goodie Mob,33.7483,-84.3911,Atlanta,United States,GA,South
Sam Salter,33.7483,-84.3911,Atlanta,United States,GA,South
Nutta Butta,40.7146,-74.0071,New York,United States,NY,Northeast
Rebekah,33.973951,-118.248405,Los Angeles,United States,CA,West
Queen Pen,40.7146,-74.0071,New York,United States,NY,Northeast
Hannah Jones,32.7781,-96.7954,Dallas,United States,TX,South
LaTanya,41.8842,-87.6324,Chicago,United States,IL,Midwest
Link,32.7781,-96.7954,Dallas,United States,TX,South
Christion,40.7146,-74.0071,New York,United States,NY,Northeast
John Forte,40.7146,-74.0071,New York,United States,NY,Northeast
Sister 7,30.2676,-97.743,Austin,United States,TX,South
Baby Talk,37.7796,-122.42,San Francisco,United States,CA,West
Blair,30.9742,-91.5238,0,United States,LA,South
Kenny Wayne Shepherd Band,32.5146,-93.7473,Shreveport,United States,LA,South
Lisa Loeb,32.7781,-96.7954,Dallas,United States,TX,South
7 Mile,42.3317,-83.0479,Detroit,United States,MI,Midwest
Michael W. Smith,36.1678,-86.7784,Nashville,United States,TN,South
Paula Cole,42.6555556,-70.6208333,Rockport,United States,MA,Northeast
Do Or Die,41.8778,-87.9081,Hillside,United States,IL,Midwest
Lord Tariq,40.7146,-74.0071,New York,United States,NY,Northeast
Davina,42.3317,-83.0479,Detroit,United States,MI,Midwest
Uncle Sam,42.3586,-71.0567,Boston,United States,MA,Northeast
K.P. & Envy,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Somethin For The People,33.973951,-118.248405,Los Angeles,United States,CA,West
Prince Be,40.7146,-74.0071,New York,United States,NY,Northeast
Lutricia McNeal,29.7605,-95.3698,Houston,United States,TX,South
Marcy Playground,40.7146,-74.0071,New York,United States,NY,Northeast
Canibus,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Playa,38.2549,-85.7664,Louisville,United States,KY,South
Luke,25.729,-80.2374,Miami,United States,FL,South
SWV,40.7146,-74.0071,New York,United States,NY,Northeast
Salt-N-Pepa,40.7146,-74.0071,New York,United States,NY,Northeast
Dakota Moon,33.973951,-118.248405,Los Angeles,United States,CA,West
Keith Washington,42.3317,-83.0479,Detroit,United States,MI,Midwest
Meredith Brooks,45.3365,-122.593,Oregon City,United States,OR,West
Daryle Singletary,30.8783,-84.2082,Cairo,United States,GA,South
Smooth,41.4101,-75.6608,Scranton,United States,PA,Northeast
Jody Watley,41.8842,-87.6324,Chicago,United States,IL,Midwest
Somethin' For The People,33.973951,-118.248405,Los Angeles,United States,CA,West
Mic Geronimo,40.7146,-74.0071,New York,United States,NY,Northeast
Phajja,40.6476,-97.1134,Dorchester,United States,NE,Midwest
Sylk-E. Fyne,33.973951,-118.248405,Los Angeles,United States,CA,West
David Kersh,30.0002,-95.2686,Humble,United States,TX,South
Ol Skool,38.6277,-90.1995,St. Louis,United States,MO,Midwest
Born Jamericans,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Fruit De La Passion,35.004,-80.608286,Key West,United States,FL,South
Kim Sanders,41.6389,-87.4622,East Chicago,United States,IN,Midwest
Club 69,40.7146,-74.0071,New York,United States,NY,Northeast
Militia,30.2676,-97.743,Austin,United States,TX,South
Elmo & Patsy,37.7796,-122.42,San Francisco,United States,CA,West
Anita Cochran,42.4606,-83.6539,South Lyon,United States,MI,Midwest
Insane Clown Posse,42.3317,-83.0479,Detroit,United States,MI,Midwest
Sublime,33.7667,-118.192,Long Beach,United States,CA,West
Kimberly Scott,27.5157,-97.8554,Kingsville,United States,TX,South
Billy Lawrence,38.6277,-90.1995,St. Louis,United States,MO,Midwest
Alana Davis,40.7146,-74.0071,New York,United States,NY,Northeast
Gang Starr,40.7146,-74.0071,New York,United States,NY,Northeast
BeBe Winans,42.3317,-83.0479,Detroit,United States,MI,Midwest
Richard Marx,41.8842,-87.6324,Chicago,United States,IL,Midwest
LSG,29.564,-95.0245,Seabrook,United States,TX,South
H-Town,29.7605,-95.3698,Houston,United States,TX,South
Fiona Apple,40.7146,-74.0071,New York,United States,NY,Northeast
Imani Coppola,40.7146,-74.0071,New York,United States,NY,Northeast
Allure,40.7146,-74.0071,New York,United States,NY,Northeast
Dana,32.7157,-117.162,San Diego,United States,CA,West
Samantha Cole,40.888,-72.3851,Southampton,United States,NY,Northeast
Ultra Nate,39.5486,-76.0962,Havre de Grace,United States,MD,South
Wild Orchid,33.973951,-118.248405,Los Angeles,United States,CA,West
Billy Joel,40.7146,-74.0071,New York,United States,NY,Northeast
Laurnea,33.7483,-84.3911,Atlanta,United States,GA,South
Michael Peterson,46.2741,-119.274,Richland,United States,WA,West
Ivory,44.979,-93.2649,Minneapolis,United States,MN,Midwest
The O'Jays,40.7978,-81.3716,Canton,United States,OH,Midwest
Angelina,37.59577,-122.01913,Union City,United States,CA,West
O.C.,40.7146,-74.0071,New York,United States,NY,Northeast
Rome,37.54827,-121.988572,Fremont,United States,CA,West
Adina Howard,42.9967,-85.5901,Grand Rapids,United States,MI,Midwest
Rampage,40.7146,-74.0071,New York,United States,NY,Northeast
Abra Moore,32.7157,-117.162,San Diego,United States,CA,West
"10,000 Maniacs",42.08016,-79.25671,Jamestown,United States,NY,Northeast
Coolio,33.8953,-118.224,Compton,United States,CA,West
CRU,32.7781,-96.7954,Dallas,United States,TX,South
Corina,40.7146,-74.0071,New York,United States,NY,Northeast
Shades,41.7318,-93.6053,Ankeny,United States,IA,Midwest
Damage,37.2719,-119.27,0,United States,CA,West
Tha Alkaholiks,33.973951,-118.248405,Los Angeles,United States,CA,West
B-Rock & the Bizz,40.7146,-74.0071,New York,United States,NY,Northeast
MC Luscious,33.5582,-117.211,Murrieta,United States,CA,West
KRS-One,40.7146,-74.0071,New York,United States,NY,Northeast
Gyrl,47.7614,-122.206,Bothell,United States,WA,West
Raybon Brothers,32.799,-86.8073,0,United States,AL,South
Leschea,40.7146,-74.0071,New York,United States,NY,Northeast
Michael Bolton,41.3071,-72.925,New Haven,United States,CT,Northeast
No Mercy,25.729,-80.2374,Miami,United States,FL,South
Veronica,40.7146,-74.0071,New York,United States,NY,Northeast
Suga Free,34.0548,-117.75,Pomona,United States,CA,West
Brownstone,33.973951,-118.248405,Los Angeles,United States,CA,West
Robin S.,40.7146,-74.0071,New York,United States,NY,Northeast
Tony Toni Tone,37.8051,-122.273,Oakland,United States,CA,West
3rd Party,40.7146,-74.0071,New York,United States,NY,Northeast
Teddy Pendergrass,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Tasha Holiday,33.7483,-84.3911,Atlanta,United States,GA,South
Jocelyn Enriquez,31.1689,-100.077,0,United States,TX,South
Kenny Lattimore,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Tela,28.5653,-81.5884,Winter Garden,United States,FL,South
Peggy Scott,31.2831,-86.2547,Opps,United States,AL,South
Joose,35.2855,-120.663,San Luis Obispo,United States,CA,West
Jon Secada,25.729,-80.2374,Miami,United States,FL,South
Zhane,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Alfonzo Hunter,41.8842,-87.6324,Chicago,United States,IL,Midwest
Az Yet,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Bill Engvall,29.2953,-94.8079,Galveston,United States,TX,South
Tracey Lee,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Richie Rich,37.8051,-122.273,Oakland,United States,CA,West
Leah Andreone,33.973951,-118.248405,Los Angeles,United States,CA,West
Yvette Michele,40.7146,-74.0071,New York,United States,NY,Northeast
Tru,29.9537,-90.0777,New Orleans,United States,LA,South
The Verve Pipe,42.9967,-85.5901,Grand Rapids,United States,MI,Midwest
Crystal Waters,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Funky Green Dogs,25.729,-80.2374,Miami,United States,FL,South
K5,32.975,-96.3331,Royse City,United States,TX,South
DJ Kool,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Love Tribe,35.7855,-78.6427,Raleigh,United States,NC,South
Brady Seals,39.4001,-84.5626,Hamilton,United States,OH,Midwest
Lost Boyz,40.7146,-74.0071,New York,United States,NY,Northeast
Camp Lo,40.7146,-74.0071,New York,United States,NY,Northeast
Quad City DJ's,30.3314,-81.6558,Jacksonville,United States,FL,South
Johnny Gill,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Barbra Streisand,40.7146,-74.0071,New York,United States,NY,Northeast
Ghost Town DJ's,41.7067,-73.9294,Poughkeepsie,United States,NY,Northeast
The Tony Rich Project,42.3317,-83.0479,Detroit,United States,MI,Midwest
Mista,33.7483,-84.3911,Atlanta,United States,GA,South
Luscious Jackson,40.7146,-74.0071,New York,United States,NY,Northeast
Goodfellaz,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Blackout Allstars,37.1679,-95.845,0,United States,,International
Duncan Sheik,40.7146,-74.0071,New York,United States,NY,Northeast
MC Lyte,40.7146,-74.0071,New York,United States,NY,Northeast
Susanna Hoffs,33.973951,-118.248405,Los Angeles,United States,CA,West
DC Talk,37.414,-79.1428,Lynchburg,United States,VA,South
Journey,37.7796,-122.42,San Francisco,United States,CA,West
The Wonders,42.1294,-80.0852,Erie,United States,PA,Northeast
Crush,33.5386,-112.186,Glendale,United States,AZ,West
Dishwalla,34.4193,-119.699,Santa Barbara,United States,CA,West
EPMD,40.7811,-73.2467,Brentwood,United States,NY,Northeast
Forest For The Trees,37.1679,-95.845,0,United States,,International
Sons Of Funk,27.8333,-81.717,0,United States,FL,South
Peter Cetera,41.8842,-87.6324,Chicago,United States,IL,Midwest
Natalie Cole,33.973951,-118.248405,Los Angeles,United States,CA,West
Lorrie Morgan,36.1678,-86.7784,Nashville,United States,TN,South
Refugee Camp All-Stars,40.1432,-74.7267,0,United States,NJ,Northeast
Shaquille O'Neal,40.732,-74.1742,Newark,United States,NJ,Northeast
Big Bub,40.8792,-73.9508,Englewood Cliffs,United States,NJ,Northeast
Gin Blossoms,33.401395,-111.931298,Tempe,United States,AZ,West
Junior M.A.F.I.A.,40.7146,-74.0071,New York,United States,NY,Northeast
Groove Theory,40.7146,-74.0071,New York,United States,NY,Northeast
Lina Santiago,33.973951,-118.248405,Los Angeles,United States,CA,West
Seven Mary Three,37.2756,-76.7097,Williamsburg,United States,VA,South
Shawn Stockman,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Tha Dogg Pound,33.7667,-118.192,Long Beach,United States,CA,West
Fugees,40.745772,-74.267541,South Orange,United States,NJ,Northeast
Quincy Jones,41.8842,-87.6324,Chicago,United States,IL,Midwest
Genius,33.7667,-118.192,Long Beach,United States,CA,West
Eazy-E,33.8953,-118.224,Compton,United States,CA,West
L.B.C. Crew,33.7667,-118.192,Long Beach,United States,CA,West
Big Mountain,32.7157,-117.162,San Diego,United States,CA,West
Natalie Merchant,42.08016,-79.25671,Jamestown,United States,NY,Northeast
Joan Osborne,38.2644,-85.5388,Anchorage,United States,KY,South
Kris Kross,33.7483,-84.3911,Atlanta,United States,GA,South
Folk Implosion,42.3586,-71.0567,Boston,United States,MA,Northeast
RuPaul,32.7157,-117.162,San Diego,United States,CA,West
Southsyde B.O.I.Z.,37.1679,-95.845,0,United States,,International
Tina Turner,35.610611,-89.273232,Nutbush,United States,TN,South
Dog's Eye View,33.973951,-118.248405,Los Angeles,United States,CA,West
Charm Farm,42.3317,-83.0479,Detroit,United States,MI,Midwest
Katalina,33.8703,-117.929,Fullerton,United States,CA,West
Sir Mix-A-Lot,47.6036,-122.329,Seattle,United States,WA,West
Mindy McCready,36.1678,-86.7784,Nashville,United States,TN,South
Dru Down,37.8051,-122.273,Oakland,United States,CA,West
